ort_id,Place,Name Variant,Diocese,Institution,Office,Column_num,Reference
10300257,Bonn,Bunnen.,Colon. dioc.,eccl. s. Cassii,scholast.,173,
10300257,Bonn,Bunnen.,Colon. dioc.,eccl. s. Cassii,subthesaurar.,57,
10300257,Bonn,Bunnen.,Colon. dioc.,eccl. s. Cassii,can.,"8, 57, 63, 152, 168, 171, 199, 241, 246, 250",
10300257,Bonn,Bunnen.,Colon. dioc.,eccl. s. Cassii,capit.,"72, 183, 237, 249, 310",
10300257,Bonn,Bunnen.,Colon. dioc.,eccl. s. Cassii,vic.,"231, 232",
10300257,Bonn,Bunnen.,Colon. dioc.,par. eccl. s. Remigii,,"72, 232",
10300257,Bonn,Bunnen.,Colon. dioc.,dom. leprosorum,,72,
10300257,Bonn,Bunnen.,Colon. dioc.,studium,,325,
10300257,Bonn,Bunnen.,Colon. dioc.,,civit.,72,
10300260,Boofzheim,Boffisheim,Argent. dioc.,par. eccl.,,236,
10300261,Boos,Bos,Const. dioc.,par. eccl. s. Valentini,,211,
10300262,Bopfingen,Boppfingen,August. dioc.,par. eccl.,,184,
10300264,Borgholz,"Barcholte, Borcholte",Padeb. dioc.,par. eccl.,,148,
10300265,Bork,,Wratisl. dioc.,par. eccl.,,17,
10300266,Borken,,Monast. dioc.,par. eccl.,,"252, 265, 350",
10300268,Born,,Colon. dioc.,,dominus loci,166,
10300268,Born,,Magunt. dioc.,par. eccl.,,192,
10300270,Borzanczino,,? Poznan. dioc.,par. eccl.,,232,
10300272,Bosau,Posow,Nuemb. dioc.,mon. o. s. B.,abb.,168,
10300272,Bosau,Posow,Nuemb. dioc.,mon. o. s. B.,capel.,168,
10300272,Bosau,Posow,Nuemb. dioc.,mon. o. s. B.,hosp.,168,
10300273,Bösensell,Bozensele,Monast. dioc.,par. eccl.,,"109, 263",
10300274,Bouchout,Bochout,Traiect. dioc.,par. eccl.,,291,
10300276,Bozanzaren,,Poznan. dioc.,par. eccl.,,49,
10300277,Bozen,"Bolsanum, Bolza",Trident. dioc.,capel. ss. Triumregum,,394,
10300277,Bozen,"Bolsanum, Bolza",Trident. dioc.,,civit.,138,
10300278,Braach,Brache,Magunt. dioc.,par. eccl.,,394,
10300279,Brabant,Brabantia,Leod. dioc.,,archidiacon.,"187, 228",
10300279,Brabant,Brabantia,Leod. dioc.,,custod. ord. Min.,354,
10300279,Brabant,Brabantia,Leod. dioc.,,dux,6,
10300280,Brake,Brak,Minden. dioc.,par. eccl.,,174,
10300281,Brakel,,Padeb. dioc.,par. eccl.,,390,
10300283,Bramberg,Pramberg,Salzb. dioc.,par. eccl. s. Laurentii,,"129, 324",
10300284,Bramstedt,Bramstede,Bremen. dioc.,par. eccl.,,236,
10300285,Brandenburg,Brandeburgen.,,,ep.,"52, 70, 115",
10300285,Brandenburg,Brandeburgen.,,eccl.,capit.,70,
10300285,Brandenburg,Brandeburgen.,,,cler.,201,
10300285,Brandenburg,Brandeburgen.,,,marchio,"26, 142, 252, 342",
10300287,Braunenweiler,Brunenwiler,Const. dioc.,par. eccl. s. Pancratii,,19,
10300288,Braunschweig,Brunswicen. Halberst. et,Hildesem. dioc.,eccl. s. Blasii,prepos.,"107, 248",
10300288,Braunschweig,Brunswicen. Halberst. et,Hildesem. dioc.,eccl. s. Blasii,decan.,"64, 71, 156, 386",
10300288,Braunschweig,Brunswicen. Halberst. et,Hildesem. dioc.,eccl. s. Blasii,scholast.,264,
10300288,Braunschweig,Brunswicen. Halberst. et,Hildesem. dioc.,eccl. s. Blasii,can.,"83, 264",
10300288,Braunschweig,Brunswicen. Halberst. et,Hildesem. dioc.,eccl. s. Blasii,capit.,"64, 71, 107, 156, 248, 386",
10300288,Braunschweig,Brunswicen. Halberst. et,Hildesem. dioc.,eccl. s. Blasii,vic.,"64, 144, 156, 357",
10300288,Braunschweig,Brunswicen. Halberst. et,Hildesem. dioc.,eccl. Montissanticiaci e. m.,decan.,"64, 386",
10300288,Braunschweig,Brunswicen. Halberst. et,Hildesem. dioc.,eccl. Montissanticiaci e. m.,capit.,"64, 386",
10300288,Braunschweig,Brunswicen. Halberst. et,Hildesem. dioc.,eccl. Montissanticiaci e. m.,vic.,64,
10300288,Braunschweig,Brunswicen. Halberst. et,Hildesem. dioc.,par. eccl. s. Andree,,"71, 207",
10300288,Braunschweig,Brunswicen. Halberst. et,Hildesem. dioc.,par. eccl. s. Blasii,,71,
10300288,Braunschweig,Brunswicen. Halberst. et,Hildesem. dioc.,par. eccl. s. Catherine,,71,
10300288,Braunschweig,Brunswicen. Halberst. et,Hildesem. dioc.,par. eccl. s. Ciriaci e. m.,,71,
10300288,Braunschweig,Brunswicen. Halberst. et,Hildesem. dioc.,par. eccl. s. Magni,,71,
10300288,Braunschweig,Brunswicen. Halberst. et,Hildesem. dioc.,par. eccl. s. Martini,,71,
10300288,Braunschweig,Brunswicen. Halberst. et,Hildesem. dioc.,par. eccl. s. Michaelis,,71,
10300288,Braunschweig,Brunswicen. Halberst. et,Hildesem. dioc.,par. eccl. s. Odolrici,,"64, 71, 155, 156",
10300288,Braunschweig,Brunswicen. Halberst. et,Hildesem. dioc.,par. eccl. s. Petri,,"64, 71",
10300288,Braunschweig,Brunswicen. Halberst. et,Hildesem. dioc.,par. eccl. . . .,,71,
10300288,Braunschweig,Brunswicen. Halberst. et,Hildesem. dioc.,capel. s. Bartholomei,,64,
10300288,Braunschweig,Brunswicen. Halberst. et,Hildesem. dioc.,capel. s. Jacobi,,64,
10300288,Braunschweig,Brunswicen. Halberst. et,Hildesem. dioc.,mon. s. Egidii,abb. et conv.,386,
10300288,Braunschweig,Brunswicen. Halberst. et,Hildesem. dioc.,,cler.,71,
10300288,Braunschweig,Brunswicen. Halberst. et,Hildesem. dioc.,,dux,"64, 295, 392",
10300288,Braunschweig,Brunswicen. Halberst. et,Hildesem. dioc.,,ducissa,64,
10300288,Braunschweig,Brunswicen. Halberst. et,Hildesem. dioc.,,civit.,"64, 71, 386",
10300292,Breisach,Brisac.,Const. dioc.,mon. Augie s. Marie Cist. ord. e. m. abbat.,,78,
10300292,Breisach,Brisac.,Const. dioc.,,decan.,70,
10300292,Breisach,Brisac.,Const. dioc.,,magistercivium etc.,70,
10300293,Breisgau,Brisgaudia,Const. dioc.,,archidiacon.,115,
10300294,Breisig,Briseke,Colon. dioc.,par. eccl.,,231,
10300295,Bremen,,,,aep.,"70, 146, 158, 175, 189, 216, 244, 246, 247, 271, 293, 330, 367",
10300295,Bremen,,,eccl.,prepos.,98,
10300295,Bremen,,,eccl.,scholast.,"150, 293, 349",
10300295,Bremen,,,eccl.,thesaurar.,248,
10300295,Bremen,,,eccl.,can.,"8, 23, 95, 124, 150, 217, 227, 248",
10300295,Bremen,,,eccl.,capit.,"70, 146, 158, 175, 216, 244, 246, 247, 293, 367",
10300295,Bremen,,,eccl.,vic.,"57, 240, 256, 349",
10300295,Bremen,,,eccl. s. Anscharii,can.,247,
10300295,Bremen,,,eccl. s. Anscharii,vic.,247,
10300295,Bremen,,,eccl. s. Petri,vic.,330,
10300295,Bremen,,,eccl. s. Willehadi,prepos.,203,
10300295,Bremen,,,eccl. s. Willehadi,capit.,203,
10300295,Bremen,,,eccl. s. Willehadi,vic.,"246, 247",
10300295,Bremen,,,,presb.,"168, 330",
10300295,Bremen,,,,cler.,"98, 158, 160, 207, 237, 286, 290, 323, 345, 346",
10300295,Bremen,,,,fr. ord. Pred.,295,
10300295,Bremen,,,,provincia,59,
10300295,Bremen,,,dom. s. Antoni o. s. A.,,271,
10300295,Bremen,,,,dioc.,140,
10300295,Bremen,,,,nuntius,66,
10300295,Bremen,,,,collector,"66, 194, 226, 267",
10300295,Bremen,,,,subcollect.,"148, 236",
10300295,Bremen,,,,armig.,337,
10300295,Bremen,,,,mil.,337,
10300295,Bremen,,,,laici,104,
10300295,Bremen,,,,civit.,246,
10300296,Brenich,,Colon. dioc.,par. eccl.,,"109, 182",
10300297,Brenken,,Padeb. dioc.,,obedientia,269,
10300298,Brenberg,Bruberg,Magunt. dioc.,,castrum,99,
10300299,Brescia,Brixien.,,,dioc.,124,
10300300,Breslau,Wratislavièn.,,,ep.,"30, 41, 48, 56, 60, 76, 82, 132, 133, 191, 198, 276, 281, 284, 289, 295, 336, 344, 353, 357, 358, 363, 375",
10300300,Breslau,Wratislavièn.,,,vic. gen.,344,
10300300,Breslau,Wratislavièn.,,,not. episc.,282,
10300300,Breslau,Wratislavièn.,,,cap. episc.,282,
10300300,Breslau,Wratislavièn.,,eccl.,prepos.,"81, 82, 113, 260, 282",
10300300,Breslau,Wratislavièn.,,eccl.,archidiacon.,"22, 51, 82, 173, 277, 282",
10300300,Breslau,Wratislavièn.,,eccl.,decan.,82,
10300300,Breslau,Wratislavièn.,,eccl.,cantor.,282,
10300300,Breslau,Wratislavièn.,,eccl.,custod.,"17, 66",
10300300,Breslau,Wratislavièn.,,eccl.,cancellaria,"168, 344",
10300300,Breslau,Wratislavièn.,,eccl.,can.,"5, 17, 20, 28, 31, 49, 51, 66, 82, 99, 113, 132, 139, 141, 142, 164, 168, 173, 183, 198, 229, 240, 244, 247, 251, 254, 257, 260, 282, 286, 293, 298, 308, 318, 353, 357, 358, 360, 364, 366",
10300300,Breslau,Wratislavièn.,,eccl.,capit.,"41, 48, 56, 60, 113, 132, 198, 284, 289, 336, 353, 358",
10300300,Breslau,Wratislavièn.,,eccl.,vic.,"31, 401",
10300300,Breslau,Wratislavièn.,,eccl.,alt. (capel.),"42, 127, 256, 260, 276, 376",
10300300,Breslau,Wratislavièn.,,eccl. Corporis Christi e. m.,,78,
10300300,Breslau,Wratislavièn.,,eccl. s. Crucis,prepos.,48,
10300300,Breslau,Wratislavièn.,,eccl. s. Crucis,decan.,334,
10300300,Breslau,Wratislavièn.,,eccl. s. Crucis,cantor.,186,
10300300,Breslau,Wratislavièn.,,eccl. s. Crucis,succustod.,376,
10300300,Breslau,Wratislavièn.,,eccl. s. Crucis,can.,"17, 82",
10300300,Breslau,Wratislavièn.,,eccl. s. Crucis,capit.,"48, 376",
10300300,Breslau,Wratislavièn.,,eccl. s. Elizabethis,alt.,"260, 276",
10300300,Breslau,Wratislavièn.,,par. eccl. ss. Dorothee et Nicolai e. m.,,"289, 294, 353",
10300300,Breslau,Wratislavièn.,,par. eccl. s. Marie Magdalene,,"17, 319",
10300300,Breslau,Wratislavièn.,,mon. s. Clare ord. s. Clare,abbat. et conv.,"113, 186, 276, 376",
10300300,Breslau,Wratislavièn.,,mon. b. Marie o. s. A. in Arena e. m.,abb.,"185, 308",
10300300,Breslau,Wratislavièn.,,mon. b. Marie o. s. A. in Arena e. m.,can.,"58, 185",
10300300,Breslau,Wratislavièn.,,mon. b. Marie o. s. A. in Arena e. m.,conv.,"185, 308",
10300300,Breslau,Wratislavièn.,,mon. s. Vincentii Prem. ord. e. m.,abb.,"24, 76, 77, 376",
10300300,Breslau,Wratislavièn.,,mon. s. Vincentii Prem. ord. e. m.,prepos.,376,
10300300,Breslau,Wratislavièn.,,mon. s. Vincentii Prem. ord. e. m.,conv.,"76, 376",
10300300,Breslau,Wratislavièn.,,hosp. s. Sepulcridomini,,376,
10300300,Breslau,Wratislavièn.,,,presb.,"191, 238, 247, 279, 281, 282, 287, 310, 352, 363, 397",
10300300,Breslau,Wratislavièn.,,,cler.,"50, 164, 167, 289, 295, 334, 375, 385",
10300300,Breslau,Wratislavièn.,,,dioc.,375,
10300300,Breslau,Wratislavièn.,,,collector,"51, 173",
10300300,Breslau,Wratislavièn.,,,subcollect.,257,
10300300,Breslau,Wratislavièn.,,,armig.,"65, 133, 161, 233, 281, 282, 316, 326",
10300300,Breslau,Wratislavièn.,,,mil.,"64, 221, 260, 292, 293, 294",
10300300,Breslau,Wratislavièn.,,,domic.,"31, 354",
10300300,Breslau,Wratislavièn.,,,laici,"51, 58, 59, 69, 78, 113, 129, 147, 216, 220, 221, 238, 272, 284, 287, 309, 311",
10300300,Breslau,Wratislavièn.,,,opid.,"206, 209, 236, 245, 292, 318, 364, 375",
10300303,Brieg,"Briga, Bregen.",Wratisl. dioc.,eccl. s. Hedwigis,can.,344,
10300303,Brieg,"Briga, Bregen.",Wratisl. dioc.,eccl. s. Hedwigis,vic.,"156, 256",
10300303,Brieg,"Briga, Bregen.",Wratisl. dioc.,dom. s. Antonii o. s. A.,preceptor.,"222, 310",
10300304,Brielle,Briellen.,Traiect. dioc.,eccl. s. Katherine,can.,213,
10300308,Brixen,Brixinen.,,,ep.,"48, 116, 119, 126",
10300308,Brixen,Brixinen.,,,mensa episc.,116,
10300308,Brixen,Brixinen.,,eccl.,can.,"119, 126, 285",
10300308,Brixen,Brixinen.,,eccl.,capit.,"48, 126",
10300308,Brixen,Brixinen.,,eccl.,advocatus,116,
10300308,Brixen,Brixinen.,,eccl.,alt. (capel.),"8, 107, 119, 162",
10300308,Brixen,Brixinen.,,eccl b. Marie in ambitu,prepos.,48,
10300308,Brixen,Brixinen.,,eccl b. Marie in ambitu,can.,"107, 119, 126, 162, 181",
10300308,Brixen,Brixinen.,,eccl b. Marie in ambitu,capit.,48,
10300308,Brixen,Brixinen.,,capel. s. Catherine in Runcoda,,181,
10300308,Brixen,Brixinen.,,,cler.,333,
10300308,Brixen,Brixinen.,,,collector,359,
10300308,Brixen,Brixinen.,,,armig.,"129, 271, 275",
10300308,Brixen,Brixinen.,,,mil.,106,
10300308,Brixen,Brixinen.,,,domic.,106,
10300308,Brixen,Brixinen.,,,laici,103,
10300309,Brixenthal,Brixintal,Chiem. dioc.,par. eccl. s. Martini,,129,
10300312,Brombach,Brambach,Const. dioc.,par. eccl.,,69,
10300313,Brondolo,Brondulum,Clugien. dioc.,mon. Cist. ord.,abb.,6,
10300314,Bronnbach,Brunbach,Herbipol. dioc.,mon. Cist. ord.,abb.,178,
10300315,Bröns,Bredenes,Ripen. dioc.,par. eccl.,,48,
,zum Bruche,de Broke,Bremen. dioc.,par. eccl.,,253,
10300318,Bruck,,Salzb. dioc.,capel. s. Georgii,,312,
10300318,Bruck,Prugk in Stiria,Salzb. dioc.,par. eccl. s. Dionisii in monte,,234,
10300319,Brügge,Brugen.,Tornac. dioc.,eccl. s. Donatiani,prepos.,185,
10300319,Brügge,Brugen.,Tornac. dioc.,eccl. s. Donatiani,can.,"127, 128, 188",
10300319,Brügge,Brugen.,Tornac. dioc.,eccl. s. Donatiani,capit.,185,
10300320,Brumby,,Magdeb. dioc.,par. eccl.,,402,
10300325,Brüssel,Bruxellen.,Camerac. dioc.,eccl. b. Marie supra Zabulum,,304,
10300326,Buch,Puch,Bamberg. dioc.,,decima,61,
10300327,Buchau,Buochow,Const. dioc.,mon.,abb.,239,
10300328,Büchel,Pucchel,Patav. dioc.,par. eccl.,,367,
10300329,Büchenbach,Buchembach,Bamberg. dioc.,par. eccl. s. Viti,,73,
10300330,Buchkirchen,Puchkirchen al. Mawrkirchen,Patav. dioc.,par. eccl.,,292,
10300331,Buchloe,Buchlon,August. dioc.,par. eccl.,,294,
10300332,Bücken,Bucen.,Bremen. dioc.,eccl. s. Nicolai,prepos.,160,
10300332,Bücken,Bucen.,Bremen. dioc.,eccl. s. Nicolai,can.,231,
10300332,Bücken,Bucen.,Bremen. dioc.,eccl. s. Nicolai,capit.,160,
10300335,Büdesheim,"Budisheim, Budinsheim",Magunt. dioc.,capel. s. Oswaldi in Drybilshem prope B.,,"78, 286",
10300337,Bündheim,Bunthen,Halberst. dioc.,par. eccl.,,217,
10300338,Bünigheim,Bunig,Const. dioc.,mon. Cist. ord.,monialis,"51, 78",
10300341,Burg,Burc,Colon. dioc.,par. eccl.,,245,
10300342,Burgbernheim,Burckbernheim,Herbipol. dioc.,par. eccl.,,164,
10300343,Burgebrach,Burchebrach,Herbipol. dioc.,par. eccl.,,151,
10300344,Bürgstadt,Borgestad prope Miltenberg,Magunt. dioc.,par. eccl.,,243,
10300345,Burgstall,Purgstall,Trident. dioc.,capel. Triumregum,,389,
10300347,Burtscheid,Bortschetum,Leod. dioc.,mon. o. s. B.,abb. et conv.,107,
10300348,Buschbell,Belle,Colon. dioc.,par. eccl.,,80,
10300350,Busendorf,Pusendorff,Salzb. dioc.,par. eccl.,,276,
10300351,Büsum,Bussen,Bremen. dioc.,par. eccl.,,"82, 83, 84, 395",
10300352,Butzbach,,Magunt. dioc.,par. eccl.,,"10, 52, 254, 301, 302",
10300353,Bützow,Buczowen.,Zwerin. dioc.,eccl.,prepos.,"160, 283",
10300353,Bützow,Buczowen.,Zwerin. dioc.,eccl.,can.,"91, 226, 347",
10300354,Buxtehude,,Verden. dioc.,eccl.,vic.,255,
10300359,Cambrai,Cameracen.,,eccl. s. Crucis,can.,97,
10300359,Cambrai,Cameracen.,,eccl. s. Gaugerici,can.,97,
10300359,Cambrai,Cameracen.,,,presb.,324,
10300359,Cambrai,Cameracen.,,,cler.,323,
10300359,Cambrai,Cameracen.,,,dioc.,"60, 203, 307",
10300359,Cambrai,Cameracen.,,,legatus,306,
10300360,Caminiecz,"Kamenecen., Camiensen.",,,ep.,"47, 303",
10300361,Cammin,Caminen.,,,ep.,"8, 9, 22, 144, 270, 271",
10300361,Cammin,Caminen.,,eccl.,decan.,105,
10300361,Cammin,Caminen.,,eccl.,can.,"65, 105, 194, 237, 285",
10300361,Cammin,Caminen.,,eccl.,capit.,"8, 74, 144",
10300361,Cammin,Caminen.,,eccl.,vic.,16,
10300361,Cammin,Caminen.,,,presb.,"284, 293",
10300361,Cammin,Caminen.,,,cler.,"174, 348, 401",
10300361,Cammin,Caminen.,,,dioc.,341,
10300361,Cammin,Caminen.,,,nuntius,66,
10300361,Cammin,Caminen.,,,collector,"194, 226, 267",
10300361,Cammin,Caminen.,,,vicedom.,105,
10300361,Cammin,Caminen.,,,opid.,74,
10300361,Cammin,Caminen.,,,laici,61,
10300362,Campagna,Campania,,,provincia,227,
10300368,Capua,,,,aep.,124,
10300372,Carlow,Karlow,Rzeb. dioc.,par. eccl.,,312,
10300375,Cassel,Casleten.,Morinen. dioc.,eccl. s. Petri,prepos.,13,
10300375,Cassel,Casleten.,Morinen. dioc.,eccl. s. Petri,can.,"13, 127, 128",
10300377,Caub,Cuba,Trev. dioc.,par. eccl.,,203,
10300380,Cembra,"Cymbria, Zimbria",Trident. dioc.,par. eccl. s. Marie,,"165, 394",
10300385,Châlons s. M,Cathalaun.,,capel. in eccl.,,"12, 117, 118",
10300385,Châlons s. M,Cathalaun.,,,dioc.,"180, 371",
10300386,Châlons s. S,Cabilonen.,,,dioc.,179,
10300387,Cham,Cambia,Ratisp. dioc.,par. eccl. s. Jacobi,,74,
10300388,Chammünster,Chammunster,Ratisp. dioc.,par. eccl.,,86,
10300389,Chartres,Carnoten.,,eccl.,dign.,102,
10300389,Chartres,Carnoten.,,eccl.,can.,102,
10300390,Chelmce,Chelmcze,Gnezn. dioc.,par. eccl.,,310,
10300391,Chemnitz,"Cempniczen, Kempnicz",Misn. dioc.,mon. b. Marie o. s. B.,abb.,297,
10300391,Chemnitz,"Cempniczen, Kempnicz",Misn. dioc.,,archidiacon.,27,
10300391,Chemnitz,"Cempniczen, Kempnicz",Misn. dioc.,,opid.,37,
10300392,Chezy-sur-Marne,Casiacum,Suession. dioc.,mon. o. s. B.,,313,
10300394,Chiemsee,Chiemen.,,,presb.,129,
10300400,Christianopolis,Cristinopolitan.,,,ep.,130,
10300402,Chrzumczütz,Crempschicz,Wratisl. dioc.,par. eccl.,,397,
10300404,Chur,Curien.,,,ep. (el.),"99, 168",
10300404,Chur,Curien.,,eccl.,can.,"89, 101, 168, 189, 317, 388",
10300404,Chur,Curien.,,eccl.,capit.,99,
10300404,Chur,Curien.,,,subdiacon.,331,
10300404,Chur,Curien.,,,cler.,328,
10300404,Chur,Curien.,,,collector,359,
10300407,Cilli,Cilia,,,comes,"53, 118, 170, 227, 278, 321",
10300408,Citrum,Citren.,,,ep.,17,
10300409,Cividale,Ciuitasaustrie,Aquil. dioc.,eccl. b. Marie,can.,228,
10300410,Cittá di Castello,Ciuitascastelli,,,. ep.,63,
10300413,Cleve,Cliuen.,Colon. dioc.,,com.,"79, 130",
10300414,Clingen,,Magunt. dioc.,par. eccl.,,187,
10300418,Coblenz,Confluentia,Trev. dioc.,eccl. s. Castoris,can.,"7, 57, 132",
10300418,Coblenz,Confluentia,Trev. dioc.,eccl. s. Florini,can.,132,
10300419,Colbatz,Colbast.,Camin. dioc.,mon. Cist. ord.,abb.,147,
10300420,Coldicz,,MIsn. dioc.,,baron.,"28, 41",
10300421,Cölln,Colen,Brandeb. dioc.,par. eccl.,,"349, 401",
10300422,Colmar,Columbarien.,Basil. dioc.,eccl. s. Martini,can.,259,
10300422,Colmar,Columbarien.,Basil. dioc.,eccl. s. Martini,alt.,259,
10300422,Colmar,Columbarien.,Basil. dioc.,mon. in Subtilia o. s. A.,soror,143,
10300423,Cöln,Colonien.,,,aep. (el.),"6, 12, 16, 63, 70, 79, 93, 106, 115, 132, 152, 179, 180, 232, 233, 297, 319, 346, 347, 348, 356",
10300423,Cöln,Colonien.,,,chorepisc.,179,
10300423,Cöln,Colonien.,,,vic. in spirit.,252,
10300423,Cöln,Colonien.,,,offic.,"63, 79, 80, 106",
10300423,Cöln,Colonien.,,eccl.,,"6, 9",
10300423,Cöln,Colonien.,,eccl.,prepos.,"80, 347, 390",
10300423,Cöln,Colonien.,,eccl.,decan.,"60, 171",
10300423,Cöln,Colonien.,,eccl.,archidiacon.,80,
10300423,Cöln,Colonien.,,eccl.,scholast.,182,
10300423,Cöln,Colonien.,,eccl.,subdiacon.,10,
10300423,Cöln,Colonien.,,eccl.,can.,"12, 79, 105, 135, 149, 171, 179, 299, 318, 346, 347, 348",
10300423,Cöln,Colonien.,,eccl.,capit.,"12, 70, 79, 93, 132, 171, 233",
10300423,Cöln,Colonien.,,eccl.,vic. (alt.),"15, 16, 18, 38, 137, 217, 233, 234, 316, 317",
10300423,Cöln,Colonien.,,eccl. s. Andree,,80,
10300423,Cöln,Colonien.,,eccl. s. Andree,prepos.,"12, 196",
10300423,Cöln,Colonien.,,eccl. s. Andree,decan.,"109, 182, 264",
10300423,Cöln,Colonien.,,eccl. s. Andree,dign.,372,
10300423,Cöln,Colonien.,,eccl. s. Andree,can.,"13, 38, 66, 80, 127, 128, 132, 135, 161, 162, 234, 241, 348, 349, 370, 372",
10300423,Cöln,Colonien.,,eccl. s. Andree,capit.,196,
10300423,Cöln,Colonien.,,eccl. s. Andree,vic.,"79, 198, 264, 315, 398",
10300423,Cöln,Colonien.,,eccl. ss. Apostol.,prepos.,12,
10300423,Cöln,Colonien.,,eccl. ss. Apostol.,decan.,"80, 183, 261",
10300423,Cöln,Colonien.,,eccl. ss. Apostol.,can.,"12, 38, 93, 132, 136, 137, 171, 177, 194, 195, 199, 214, 261, 325, 372, 374",
10300423,Cöln,Colonien.,,eccl. ss. Apostol.,capit.,80,
10300423,Cöln,Colonien.,,eccl. ss. Apostol.,vic.,"16, 193",
10300423,Cöln,Colonien.,,eccl. ss. Apostol.,alt.,"231, 232",
10300423,Cöln,Colonien.,,eccl. s. Cecilie,abbat.,"109, 182",
10300423,Cöln,Colonien.,,eccl. s. Cecilie,vic. in eccl.,252,
10300423,Cöln,Colonien.,,eccl. s. Cuniberti,prepos.,"12, 16",
10300423,Cöln,Colonien.,,eccl. s. Cuniberti,decan.,"45, 258",
10300423,Cöln,Colonien.,,eccl. s. Cuniberti,can.,"15, 16, 20, 25, 45, 196, 246",
10300423,Cöln,Colonien.,,eccl. s. Cuniberti,vic.,"198, 316, 317",
10300423,Cöln,Colonien.,,eccl. s. Georgii,prepos.,"12, 80, 194",
10300423,Cöln,Colonien.,,eccl. s. Georgii,decan.,193,
10300423,Cöln,Colonien.,,eccl. s. Georgii,can.,"149, 193",
10300423,Cöln,Colonien.,,eccl. s. Georgii,vic.,16,
10300423,Cöln,Colonien.,,eccl. s. Gereonis,prepos.,"12, 38, 70, 152, 221, 233, 350, 374",
10300423,Cöln,Colonien.,,eccl. s. Gereonis,scholast.,"77, 182",
10300423,Cöln,Colonien.,,eccl. s. Gereonis,can.,58,
10300423,Cöln,Colonien.,,eccl. s. Gereonis,capit.,"38, 70, 152, 233, 350, 374",
10300423,Cöln,Colonien.,,eccl. s. Gereonis,vic.,"10, 171",
10300423,Cöln,Colonien.,,eccl. b. Marie ad Gradius,prepos.,12,
10300423,Cöln,Colonien.,,eccl. b. Marie ad Gradius,decan.,"234, 235, 346",
10300423,Cöln,Colonien.,,eccl. b. Marie ad Gradius,dign.,374,
10300423,Cöln,Colonien.,,eccl. b. Marie ad Gradius,can.,"11, 12, 16, 117, 118, 171, 204, 223, 233, 234, 237, 241, 317, 346, 374",
10300423,Cöln,Colonien.,,eccl. s. Seuerini,prepos.,"12, 71",
10300423,Cöln,Colonien.,,eccl. s. Seuerini,decan.,132,
10300423,Cöln,Colonien.,,eccl. s. Seuerini,can.,"10, 13, 44, 45, 57, 127, 128, 132, 161, 173, 229, 241, 246, 254, 255, 309",
10300423,Cöln,Colonien.,,eccl. s. Seuerini,capit.,71,
10300423,Cöln,Colonien.,,eccl. s. Seuerini,vic.,169,
10300423,Cöln,Colonien.,,eccl. 1100 Virginum,abbat.,346,
10300423,Cöln,Colonien.,,eccl. 1100 Virginum,can.,65,
10300423,Cöln,Colonien.,,eccl. 1100 Virginum,capit.,346,
10300423,Cöln,Colonien.,,eccl. 1100 Virginum,vic.,198,
10300423,Cöln,Colonien.,,par. eccl. s. Columbe,,328,
10300423,Cöln,Colonien.,,par. eccl. s. Laurentii,,216,
10300423,Cöln,Colonien.,,capel. s. Noetburgis,,370,
10300423,Cöln,Colonien.,,mon. b. Marie in Capitolio o. s. B.,,370,
10300423,Cöln,Colonien.,,mon. b. Marie in Capitolio o. s. B.,abbat.,"10, 346",
10300423,Cöln,Colonien.,,mon. b. Marie in Capitolio o. s. B.,conv.,346,
10300423,Cöln,Colonien.,,mon. s. Martini o. s. B.,abb.,"109, 182",
10300423,Cöln,Colonien.,,mon. s. Martini o. s. B.,benef. in eccl.,107,
10300423,Cöln,Colonien.,,mon. s. Panthaleonis o. s. B.,abb. et conv.,241,
10300423,Cöln,Colonien.,,studium,,"46, 109, 182",
10300423,Cöln,Colonien.,,,presb.,"63, 135, 137, 174, 232, 242, 385, 390, 393",
10300423,Cöln,Colonien.,,,subdiacon.,170,
10300423,Cöln,Colonien.,,,cler.,"16, 18, 19, 21, 24, 45, 50, 57, 77, 91, 103, 109, 117, 130, 134, 135, 136, 146, 152, 159, 161, 163, 165, 166, 171, 174, 176, 177, 182, 185, 187, 196, 201, 202, 207, 209, 215, 218, 223, 225, 236, 239, 240, 249, 250, 253, 255, 264, 270, 271, 303, 310, 316, 325, 336, 347, 348, 350, 366, 393, 394, 402",
10300423,Cöln,Colonien.,,,fr. dom. Carthusian.,299,
10300423,Cöln,Colonien.,,,scolar.,"16, 47, 109, 130",
10300423,Cöln,Colonien.,,,provincia,"271, 290, 307, 348, 365",
10300423,Cöln,Colonien.,,dom. s. Antonii,,"159, 221",
10300423,Cöln,Colonien.,,,dioc.,"23, 115, 362",
10300423,Cöln,Colonien.,,,legatus,"21, 106, 306",
10300423,Cöln,Colonien.,,,nuntius,"180, 291",
10300423,Cöln,Colonien.,,,collector,"38, 45, 135, 234, 254",
10300423,Cöln,Colonien.,,,armig.,233,
10300423,Cöln,Colonien.,,,mil.,"104, 180, 231, 272, 332",
10300423,Cöln,Colonien.,,,domic.,"84, 108, 347, 391",
10300423,Cöln,Colonien.,,,opid.,"37, 38, 84, 90, 135, 164",
10300423,Cöln,Colonien.,,,laici,"37, 38, 63, 69, 86, 100, 107, 139, 146, 166, 278, 280, 337",
10300423,Cöln,Colonien.,,,civit.,"10, 337",
